order_id,lane,flow,lines,delay_hours,scan_miss,same_day_complete
W02291,Inbound-A,inbound,8,0.99,0,1
W02292,Inbound-B,inbound,7,0.38,0,1
W02293,Inbound-A,inbound,7,0.28,0,1
W02294,Outbound-South,outbound,1,2.58,0,0
W02295,Inbound-A,inbound,6,1.2,0,0
W02296,Returns,return,4,1.78,0,0
W02297,Outbound-North,outbound,8,0.41,0,1
W02298,Inbound-B,inbound,8,0.48,0,1
W02299,Inbound-B,inbound,1,0,0,1
W02300,Outbound-North,outbound,5,0.72,0,1
W02301,Outbound-North,outbound,4,2.06,0,0
W02302,Inbound-A,inbound,3,0,0,1
W02303,Outbound-North,outbound,5,3.33,0,0
W02304,Inbound-B,inbound,1,1.03,0,0
W02305,Inbound-B,inbound,5,0.51,0,1
W02306,Outbound-North,outbound,5,3.29,0,0
W02307,Outbound-North,outbound,6,1.34,0,0
W02308,Inbound-A,inbound,7,1.58,0,0
W02309,Outbound-South,outbound,6,1.41,0,0
W02310,Outbound-South,outbound,2,2.98,0,0
W02311,Inbound-B,inbound,1,3.38,0,0
W02312,Outbound-South,outbound,3,5.4,0,0
W02313,Outbound-North,outbound,8,2.82,0,0
W02314,Inbound-A,inbound,5,1.06,0,0
W02315,Outbound-South,outbound,2,1.24,0,0
W02316,Returns,return,8,0.26,0,1
W02317,Inbound-A,inbound,4,1.58,0,0
W02318,Inbound-A,inbound,4,0.38,0,1
W02319,Inbound-A,inbound,6,0,0,1
W02320,Outbound-South,outbound,2,0.0,0,1
W02321,Outbound-South,outbound,4,1.76,0,0
W02322,Inbound-A,inbound,6,0.54,0,1
W02323,Inbound-B,inbound,3,0.85,0,1
W02324,Outbound-North,outbound,8,1.58,0,0
W02325,Inbound-B,inbound,6,3.04,1,0
W02326,Inbound-A,inbound,1,0.11,0,1
W02327,Inbound-B,inbound,6,1.51,0,0
W02328,Outbound-North,outbound,3,1.07,0,0
W02329,Outbound-South,outbound,8,2.28,0,0
W02330,Inbound-B,inbound,1,0.95,0,1
W02331,Inbound-A,inbound,8,0,0,1
W02332,Outbound-North,outbound,8,0,0,1
W02333,Outbound-South,outbound,1,2.58,0,0
W02334,Outbound-South,outbound,8,0.61,0,1
W02335,Outbound-North,outbound,8,0.49,0,1
W02336,Outbound-North,outbound,6,3.61,0,0
W02337,Inbound-B,inbound,1,0.7,1,1
W02338,Outbound-South,outbound,3,0.0,0,1
W02339,Outbound-North,outbound,8,0.88,0,1
W02340,Outbound-North,outbound,7,2.46,0,0
W02341,Inbound-B,inbound,8,0,0,1
W02342,Outbound-South,outbound,8,1.17,0,0
W02343,Inbound-B,inbound,1,0.89,0,1
W02344,Outbound-North,outbound,6,1.26,0,0
W02345,Inbound-B,inbound,6,1.58,0,0
W02346,Outbound-South,outbound,6,1.68,0,0
W02347,Outbound-North,outbound,2,2.06,0,0
W02348,Inbound-A,inbound,7,0,0,1
W02349,Outbound-South,outbound,3,3.49,0,0
W02350,Inbound-A,inbound,6,1.06,0,0
W02351,Outbound-South,outbound,7,4.22,0,0
W02352,Outbound-South,outbound,3,2.29,0,0
W02353,Outbound-South,outbound,7,2.39,0,0
W02354,Outbound-North,outbound,4,2.35,0,0
W02355,Outbound-North,outbound,1,1.19,0,0
W02356,Inbound-B,inbound,1,0.89,0,1
W02357,Outbound-South,outbound,8,1.98,0,0
W02358,Inbound-A,inbound,8,2.37,0,0
W02359,Outbound-South,outbound,3,0.0,0,1
W02360,Inbound-A,inbound,7,3.0,0,0
W02361,Inbound-A,inbound,5,0,0,1
W02362,Outbound-South,outbound,2,5.13,0,0
W02363,Inbound-B,inbound,5,1.32,0,0
W02364,Outbound-South,outbound,6,2.42,0,0
W02365,Inbound-B,inbound,6,2.14,0,0
W02366,Outbound-South,outbound,4,0.39,0,1
W02367,Outbound-North,outbound,4,2.94,0,0
W02368,Inbound-A,inbound,3,2.36,0,0
W02369,Returns,return,8,2.74,0,0
W02370,Outbound-South,outbound,2,2.56,0,0
W02371,Outbound-South,outbound,8,0.26,0,1
W02372,Outbound-South,outbound,1,2.09,0,0
W02373,Inbound-B,inbound,5,1.24,0,0
W02374,Outbound-South,outbound,2,1.36,0,0
W02375,Outbound-North,outbound,8,2.32,0,0
W02376,Outbound-South,outbound,4,2.42,0,0
W02377,Outbound-South,outbound,2,3.68,0,0
W02378,Outbound-South,outbound,5,5.03,0,0
W02379,Inbound-B,inbound,4,0,0,1
W02380,Outbound-South,outbound,4,0.48,0,1
W02381,Outbound-North,outbound,1,1.65,0,0
W02382,Outbound-North,outbound,5,0.89,0,1
W02383,Returns,return,3,0.0,0,1
W02384,Inbound-B,inbound,7,0,0,1
W02385,Inbound-A,inbound,7,1.74,0,0
W02386,Returns,return,1,0.55,0,1
W02387,Outbound-North,outbound,8,1.21,0,0
W02388,Returns,return,4,2.21,0,0
W02389,Outbound-North,outbound,7,0.45,0,1
W02390,Outbound-North,outbound,5,1.99,0,0
W02391,Outbound-North,outbound,4,1.6,0,0
W02392,Outbound-South,outbound,6,1.69,0,0
W02393,Inbound-B,inbound,2,0.14,0,1
W02394,Outbound-North,outbound,4,0,0,1
W02395,Returns,return,3,2.49,0,0
W02396,Outbound-North,outbound,6,0.57,0,1
W02397,Outbound-North,outbound,3,2.77,0,0
W02398,Outbound-South,outbound,8,1.25,0,0
W02399,Outbound-North,outbound,7,0.01,0,1
W02400,Outbound-North,outbound,8,3.81,0,0
W02401,Outbound-South,outbound,8,1.12,0,0
W02402,Outbound-North,outbound,2,0,0,1
W02403,Inbound-A,inbound,7,0.6,0,1
W02404,Outbound-North,outbound,2,1.76,0,0
W02405,Outbound-North,outbound,6,0,0,1
W02406,Outbound-South,outbound,6,0.49,0,1
W02407,Inbound-A,inbound,3,0,0,1
W02408,Inbound-B,inbound,6,0,0,1
W02409,Outbound-North,outbound,6,1.79,0,0
W02410,Outbound-South,outbound,4,0.0,0,1
W02411,Outbound-North,outbound,8,1.22,0,0
W02412,Outbound-North,outbound,7,1.04,0,0
W02413,Inbound-A,inbound,2,0,0,1
W02414,Returns,return,2,1.75,0,0
W02415,Inbound-B,inbound,3,0.45,0,1
W02416,Outbound-North,outbound,4,1.64,0,0
W02417,Inbound-B,inbound,4,0,1,1
W02418,Inbound-A,inbound,8,0,0,1
W02419,Inbound-B,inbound,8,0.61,0,1
W02420,Outbound-South,outbound,6,1.04,0,0
W02421,Inbound-A,inbound,3,2.41,0,0
W02422,Outbound-South,outbound,6,3.14,0,0
W02423,Outbound-South,outbound,4,0.76,0,1
W02424,Outbound-North,outbound,1,1.81,0,0
W02425,Outbound-South,outbound,6,1.96,0,0
W02426,Outbound-North,outbound,5,1.01,0,0
W02427,Inbound-B,inbound,4,0.89,0,1
W02428,Returns,return,1,1.41,0,0
W02429,Inbound-A,inbound,8,0,0,1
W02430,Outbound-South,outbound,5,0.0,0,1
W02431,Outbound-South,outbound,2,2.29,0,0
W02432,Inbound-B,inbound,4,1.07,0,0
W02433,Outbound-South,outbound,3,0.0,0,1
W02434,Outbound-North,outbound,2,0.34,0,1
W02435,Inbound-A,inbound,5,1.45,0,0
W02436,Outbound-South,outbound,5,1.59,0,0
W02437,Outbound-South,outbound,1,4.57,0,0
W02438,Outbound-South,outbound,4,0.05,0,1
W02439,Inbound-B,inbound,2,0,0,1
W02440,Outbound-North,outbound,7,0.97,0,1
W02441,Inbound-B,inbound,2,1.9,0,0
W02442,Outbound-North,outbound,1,0.16,0,1
W02443,Outbound-North,outbound,5,0.91,0,1
W02444,Outbound-North,outbound,7,1.2,0,0
W02445,Inbound-B,inbound,8,0,0,1
W02446,Outbound-North,outbound,3,1.17,0,0
W02447,Outbound-South,outbound,4,0.0,1,1
W02448,Outbound-South,outbound,3,0.78,0,1
W02449,Outbound-South,outbound,5,0.97,0,1
W02450,Outbound-South,outbound,4,1.11,0,0
W02451,Inbound-A,inbound,6,0.71,0,1
W02452,Outbound-North,outbound,4,2.94,0,0
W02453,Outbound-South,outbound,8,0.56,0,1
W02454,Inbound-A,inbound,7,1.16,0,0
W02455,Outbound-North,outbound,3,0.76,0,1
W02456,Outbound-North,outbound,5,1.01,0,0
W02457,Outbound-North,outbound,6,0,1,1
W02458,Outbound-North,outbound,3,1.83,0,0
W02459,Outbound-South,outbound,1,1.2,0,0
W02460,Inbound-B,inbound,2,0.34,0,1
W02461,Outbound-South,outbound,5,0.29,0,1
W02462,Outbound-South,outbound,2,2.45,0,0
W02463,Inbound-A,inbound,6,1.31,0,0
W02464,Outbound-North,outbound,1,2.21,0,0
W02465,Returns,return,5,3.3,0,0
W02466,Inbound-A,inbound,4,0,0,1
W02467,Outbound-South,outbound,3,1.32,1,0
W02468,Inbound-A,inbound,6,0,0,1
W02469,Outbound-South,outbound,7,2.82,0,0
W02470,Inbound-A,inbound,4,0.25,0,1
W02471,Outbound-South,outbound,2,1.24,0,0
W02472,Outbound-North,outbound,1,1.81,0,0
W02473,Outbound-North,outbound,2,2.89,0,0
W02474,Returns,return,1,2.29,0,0
W02475,Inbound-A,inbound,8,1.42,0,0
W02476,Outbound-North,outbound,8,0.91,0,1
W02477,Inbound-A,inbound,1,0.26,0,1
W02478,Inbound-A,inbound,5,0,0,1
W02479,Outbound-North,outbound,2,1.89,0,0
W02480,Outbound-North,outbound,3,1.41,0,0
W02481,Inbound-B,inbound,4,1.93,0,0
W02482,Inbound-A,inbound,1,2.53,0,0
W02483,Inbound-B,inbound,8,0.21,0,1
W02484,Returns,return,1,1.78,0,0
W02485,Outbound-South,outbound,8,0.92,0,1
W02486,Returns,return,1,1.39,0,0
W02487,Inbound-B,inbound,7,0,0,1
W02488,Inbound-B,inbound,6,2.14,0,0
W02489,Outbound-North,outbound,6,0.73,1,1
W02490,Inbound-B,inbound,3,0.55,0,1
W02491,Outbound-North,outbound,2,0.42,0,1
W02492,Inbound-B,inbound,1,0,0,1
W02493,Returns,return,5,2.34,0,0
W02494,Outbound-South,outbound,5,2.54,0,0
W02495,Inbound-B,inbound,7,0,0,1
W02496,Outbound-North,outbound,6,3.93,0,0
W02497,Outbound-South,outbound,6,0.0,0,1
W02498,Returns,return,2,0.57,0,1
W02499,Outbound-South,outbound,5,3.44,1,0
W02500,Outbound-North,outbound,1,2.76,0,0
W02501,Outbound-South,outbound,8,1.61,0,0
W02502,Outbound-South,outbound,8,1.47,0,0
W02503,Outbound-North,outbound,5,3.94,0,0
W02504,Outbound-South,outbound,4,3.13,0,0
W02505,Inbound-A,inbound,2,0,0,1
W02506,Outbound-South,outbound,7,4.74,0,0
W02507,Outbound-North,outbound,5,0.34,0,1
W02508,Outbound-South,outbound,4,1.91,0,0
W02509,Inbound-A,inbound,7,0.27,0,1
W02510,Outbound-North,outbound,6,3.07,0,0
W02511,Outbound-South,outbound,2,0.22,0,1
W02512,Inbound-A,inbound,6,1.43,0,0
W02513,Inbound-A,inbound,1,0.29,0,1
W02514,Outbound-North,outbound,7,2.06,0,0
W02515,Inbound-A,inbound,1,0.62,0,1
W02516,Outbound-North,outbound,8,1.05,0,0
W02517,Outbound-North,outbound,3,2.83,0,0
W02518,Inbound-A,inbound,1,1.59,0,0
W02519,Outbound-South,outbound,1,3.1,0,0
W02520,Outbound-North,outbound,6,0.7,0,1
W02521,Inbound-B,inbound,8,1.85,0,0
W02522,Inbound-B,inbound,6,1.08,0,0
W02523,Inbound-A,inbound,1,1.15,0,0
W02524,Inbound-B,inbound,5,2.77,0,0
W02525,Outbound-South,outbound,2,2.44,0,0
W02526,Inbound-A,inbound,3,0.72,0,1
W02527,Returns,return,6,0.0,0,1
W02528,Inbound-B,inbound,1,1.32,0,0
W02529,Inbound-A,inbound,1,1.18,0,0
W02530,Outbound-North,outbound,1,1.63,0,0
W02531,Outbound-South,outbound,6,3.32,0,0
W02532,Returns,return,2,2.68,0,0
W02533,Inbound-B,inbound,7,0.33,0,1
W02534,Inbound-B,inbound,1,0.66,0,1
W02535,Inbound-B,inbound,6,0.35,0,1
W02536,Returns,return,4,2.53,0,0
W02537,Inbound-A,inbound,2,1.36,0,0
W02538,Outbound-North,outbound,5,1.43,0,0
W02539,Outbound-South,outbound,5,1.65,0,0
W02540,Outbound-North,outbound,1,1.29,0,0
W02541,Inbound-A,inbound,1,1.65,0,0
W02542,Outbound-South,outbound,3,3.11,0,0
W02543,Outbound-North,outbound,3,0,0,1
W02544,Inbound-A,inbound,2,0.89,0,1
W02545,Inbound-B,inbound,4,0.85,0,1
W02546,Outbound-South,outbound,2,0.0,1,1
W02547,Outbound-North,outbound,7,0.91,0,1
W02548,Returns,return,3,0.0,0,1
W02549,Outbound-North,outbound,5,0,1,1
W02550,Outbound-South,outbound,1,0.0,0,1
W02551,Outbound-South,outbound,1,1.71,0,0
W02552,Inbound-A,inbound,7,2.05,0,0
W02553,Returns,return,6,1.72,0,0
W02554,Outbound-North,outbound,6,2.3,0,0
W02555,Inbound-A,inbound,1,0,0,1
W02556,Inbound-A,inbound,3,0,0,1
W02557,Outbound-North,outbound,7,0.39,0,1
W02558,Inbound-A,inbound,2,2.32,0,0
W02559,Outbound-South,outbound,1,2.81,0,0
W02560,Outbound-North,outbound,6,0.82,0,1
W02561,Inbound-B,inbound,3,0,0,1
W02562,Outbound-North,outbound,2,2.42,1,0
W02563,Outbound-North,outbound,2,2.13,0,0
W02564,Inbound-B,inbound,1,2.16,0,0
W02565,Outbound-North,outbound,8,3.37,0,0
W02566,Outbound-North,outbound,4,1.83,0,0
W02567,Inbound-B,inbound,4,1.5,0,0
W02568,Outbound-South,outbound,6,1.57,0,0
W02569,Outbound-North,outbound,3,1.95,0,0
W02570,Inbound-B,inbound,8,0.53,0,1
W02571,Inbound-A,inbound,3,0.36,0,1
W02572,Outbound-South,outbound,2,1.12,0,0
W02573,Inbound-A,inbound,3,1.4,0,0
W02574,Outbound-North,outbound,7,2.34,0,0
W02575,Outbound-North,outbound,1,3.76,0,0
W02576,Returns,return,7,0.51,0,1
W02577,Outbound-South,outbound,6,6.15,0,0
W02578,Outbound-North,outbound,5,0.03,0,1
W02579,Inbound-B,inbound,7,1.91,0,0
W02580,Inbound-B,inbound,2,0.22,0,1
W02581,Outbound-South,outbound,6,1.46,0,0
W02582,Inbound-A,inbound,1,0.96,0,1
W02583,Inbound-A,inbound,7,1.29,0,0
W02584,Outbound-North,outbound,8,1.44,0,0
W02585,Returns,return,8,1.28,0,0
W02586,Inbound-B,inbound,3,1.26,0,0
W02587,Outbound-South,outbound,3,3.69,0,0
W02588,Inbound-A,inbound,7,0.43,0,1
W02589,Outbound-South,outbound,8,4.62,0,0
W02590,Returns,return,5,0.11,0,1
W02591,Returns,return,5,1.7,0,0
W02592,Inbound-B,inbound,5,1.67,0,0
W02593,Outbound-South,outbound,5,4.48,0,0
W02594,Outbound-South,outbound,3,0.75,0,1
W02595,Inbound-A,inbound,1,1.51,0,0
W02596,Outbound-North,outbound,2,0.91,1,1
W02597,Returns,return,4,1.24,0,0
W02598,Outbound-North,outbound,7,0.35,0,1
W02599,Outbound-South,outbound,2,2.5,0,0
W02600,Outbound-North,outbound,5,0.28,0,1
W02601,Outbound-North,outbound,4,0.95,0,1
W02602,Inbound-A,inbound,1,0.5,0,1
W02603,Inbound-A,inbound,1,0.2,0,1
W02604,Outbound-South,outbound,2,2.04,0,0
W02605,Inbound-A,inbound,2,0.01,0,1
W02606,Inbound-B,inbound,6,3.69,0,0
W02607,Outbound-South,outbound,5,2.41,0,0
W02608,Outbound-South,outbound,4,1.47,0,0
W02609,Returns,return,1,2.19,0,0
W02610,Outbound-South,outbound,8,2.4,0,0
W02611,Outbound-South,outbound,2,1.3,0,0
W02612,Outbound-North,outbound,1,0.79,0,1
W02613,Inbound-A,inbound,4,3.09,0,0
W02614,Outbound-North,outbound,6,1.36,0,0
W02615,Inbound-B,inbound,4,0,0,1
W02616,Outbound-South,outbound,4,0.71,0,1
W02617,Inbound-B,inbound,5,1.85,0,0
W02618,Outbound-South,outbound,2,2.18,0,0
W02619,Inbound-A,inbound,1,0,0,1
W02620,Inbound-B,inbound,3,4.85,0,0
W02621,Inbound-B,inbound,2,0.7,0,1
W02622,Inbound-B,inbound,1,2.12,0,0
W02623,Inbound-A,inbound,7,0.54,0,1
W02624,Outbound-North,outbound,2,0,0,1
W02625,Inbound-A,inbound,8,0.91,1,1
W02626,Outbound-North,outbound,1,1.52,0,0
W02627,Inbound-A,inbound,6,0.79,0,1
W02628,Returns,return,5,0.0,0,1
W02629,Outbound-North,outbound,6,0,0,1
W02630,Inbound-B,inbound,8,0.56,0,1
W02631,Inbound-B,inbound,7,1.18,0,0
W02632,Inbound-B,inbound,1,0,0,1
W02633,Inbound-A,inbound,8,1.97,0,0
W02634,Outbound-South,outbound,4,0.0,0,1
W02635,Inbound-B,inbound,1,1.47,0,0
W02636,Returns,return,4,2.2,0,0
W02637,Outbound-North,outbound,8,3.03,0,0
W02638,Returns,return,4,4.0,0,0
W02639,Outbound-South,outbound,8,1.31,0,0
W02640,Outbound-North,outbound,7,1.52,0,0
W02641,Inbound-A,inbound,1,0.54,0,1
W02642,Outbound-North,outbound,7,0,0,1
W02643,Outbound-South,outbound,4,1.76,0,0
W02644,Outbound-North,outbound,2,1.37,0,0
W02645,Outbound-South,outbound,1,3.19,0,0
W02646,Outbound-North,outbound,7,1.55,0,0
W02647,Outbound-North,outbound,6,0.56,0,1
W02648,Inbound-A,inbound,5,2.34,0,0
W02649,Inbound-A,inbound,2,2.73,0,0
W02650,Outbound-South,outbound,8,3.18,0,0
W02651,Outbound-North,outbound,8,2.01,0,0
W02652,Outbound-South,outbound,2,1.32,0,0
W02653,Inbound-A,inbound,7,1.34,0,0
W02654,Inbound-A,inbound,6,0.78,0,1
W02655,Inbound-A,inbound,7,1.35,0,0
W02656,Outbound-North,outbound,7,1.31,0,0
W02657,Inbound-B,inbound,5,0.73,0,1
W02658,Inbound-B,inbound,5,1.33,0,0
W02659,Outbound-South,outbound,1,5.14,0,0
W02660,Returns,return,8,2.08,0,0
W02661,Outbound-South,outbound,2,1.84,0,0
W02662,Outbound-North,outbound,4,1.53,0,0
W02663,Inbound-A,inbound,5,0.42,0,1
W02664,Outbound-North,outbound,3,0,0,1
W02665,Inbound-B,inbound,7,1.06,0,0
W02666,Outbound-South,outbound,7,0.29,0,1
W02667,Inbound-A,inbound,6,0,0,1
W02668,Returns,return,1,0.0,0,1
W02669,Outbound-South,outbound,6,0.87,0,1
W02670,Inbound-B,inbound,1,1.08,0,0
W02671,Inbound-A,inbound,4,0.77,0,1
W02672,Outbound-South,outbound,8,3.5,0,0
W02673,Outbound-North,outbound,8,0.08,0,1
W02674,Inbound-A,inbound,5,0,0,1
W02675,Inbound-A,inbound,6,3.01,0,0
W02676,Inbound-A,inbound,2,1.99,0,0
W02677,Outbound-South,outbound,8,2.55,0,0
W02678,Outbound-North,outbound,4,0,0,1
W02679,Outbound-South,outbound,5,0.19,0,1
W02680,Outbound-North,outbound,4,2.45,1,0
W02681,Inbound-B,inbound,4,0,0,1
W02682,Inbound-B,inbound,3,0,0,1
W02683,Inbound-A,inbound,5,0.98,0,1
W02684,Outbound-North,outbound,7,0.8,0,1
W02685,Returns,return,4,1.71,0,0
W02686,Outbound-South,outbound,5,2.09,0,0
W02687,Inbound-A,inbound,7,1.87,0,0
W02688,Outbound-South,outbound,5,2.94,0,0
W02689,Outbound-North,outbound,4,0,0,1
W02690,Inbound-A,inbound,6,0.27,0,1
W02691,Inbound-A,inbound,6,0.78,0,1
W02692,Inbound-A,inbound,3,2.54,0,0
W02693,Inbound-A,inbound,5,0.71,0,1
W02694,Outbound-South,outbound,4,2.15,0,0
W02695,Returns,return,3,1.43,0,0
W02696,Inbound-B,inbound,4,0.85,0,1
W02697,Inbound-A,inbound,7,0,0,1
W02698,Inbound-B,inbound,6,0.09,0,1
W02699,Outbound-North,outbound,5,2.7,0,0
W02700,Inbound-A,inbound,1,0,0,1
W02701,Outbound-North,outbound,2,1.21,0,0
W02702,Outbound-North,outbound,1,2.82,0,0
W02703,Outbound-North,outbound,5,1.98,0,0
W02704,Outbound-South,outbound,3,0.5,0,1
W02705,Outbound-South,outbound,4,1.06,0,0
W02706,Outbound-South,outbound,4,0.44,0,1
W02707,Outbound-South,outbound,5,2.77,0,0
W02708,Inbound-A,inbound,5,0.97,0,1
W02709,Inbound-B,inbound,8,0.85,0,1
W02710,Inbound-B,inbound,5,0.01,0,1
W02711,Outbound-South,outbound,7,0.89,0,1
W02712,Outbound-North,outbound,5,1.49,0,0
W02713,Outbound-North,outbound,8,0.76,0,1
W02714,Inbound-B,inbound,7,0,0,1
W02715,Outbound-North,outbound,4,3.79,0,0
W02716,Inbound-B,inbound,5,0,0,1
W02717,Inbound-A,inbound,4,0.44,0,1
W02718,Inbound-A,inbound,3,0,0,1
W02719,Inbound-A,inbound,6,1.85,0,0
W02720,Inbound-A,inbound,2,0,0,1
W02721,Outbound-South,outbound,6,2.58,0,0
W02722,Returns,return,6,0.0,0,1
W02723,Outbound-North,outbound,5,2.43,0,0
W02724,Outbound-South,outbound,5,0.09,0,1
W02725,Inbound-B,inbound,5,1.71,0,0
W02726,Outbound-South,outbound,4,2.77,0,0
W02727,Inbound-B,inbound,2,0,0,1
W02728,Inbound-A,inbound,6,0,1,1
W02729,Outbound-South,outbound,2,3.44,0,0
W02730,Inbound-B,inbound,1,0,0,1
W02731,Inbound-A,inbound,1,1.58,0,0
W02732,Inbound-A,inbound,8,1.63,0,0
W02733,Inbound-A,inbound,4,0.47,0,1
W02734,Outbound-South,outbound,1,0.0,0,1
W02735,Inbound-A,inbound,8,0.4,0,1
W02736,Outbound-North,outbound,5,0.48,0,1
W02737,Outbound-North,outbound,2,0.88,0,1
W02738,Outbound-South,outbound,4,0.88,0,1
W02739,Outbound-North,outbound,5,1.01,0,0
W02740,Inbound-B,inbound,5,0.7,0,1
W02741,Outbound-South,outbound,8,1.33,0,0
W02742,Inbound-B,inbound,1,0,0,1
W02743,Inbound-B,inbound,4,1.78,0,0
W02744,Outbound-North,outbound,2,3.78,0,0
W02745,Inbound-A,inbound,1,1.47,0,0
W02746,Outbound-South,outbound,6,2.56,0,0
W02747,Inbound-A,inbound,8,0,0,1
W02748,Outbound-South,outbound,7,4.03,0,0
W02749,Inbound-A,inbound,1,1.45,0,0
W02750,Returns,return,2,0.0,0,1
W02751,Outbound-North,outbound,4,1.98,0,0
W02752,Outbound-South,outbound,7,1.98,0,0
W02753,Inbound-B,inbound,8,0,0,1
W02754,Inbound-B,inbound,6,1.45,0,0
W02755,Outbound-South,outbound,7,0.65,0,1
W02756,Outbound-South,outbound,2,2.59,0,0
W02757,Outbound-North,outbound,1,2.7,0,0
W02758,Outbound-North,outbound,6,0,0,1
W02759,Inbound-B,inbound,7,2.08,0,0
W02760,Inbound-A,inbound,8,0.67,0,1
W02761,Outbound-South,outbound,8,1.7,0,0
W02762,Outbound-South,outbound,4,4.05,0,0
W02763,Inbound-B,inbound,4,0.76,0,1
W02764,Outbound-North,outbound,6,0.75,0,1
W02765,Outbound-South,outbound,8,2.3,0,0
W02766,Outbound-South,outbound,2,3.62,0,0
W02767,Outbound-South,outbound,2,1.71,0,0
W02768,Outbound-South,outbound,3,1.75,0,0
W02769,Outbound-South,outbound,8,1.53,0,0
W02770,Inbound-B,inbound,3,0.04,0,1
W02771,Outbound-North,outbound,6,0.68,0,1
W02772,Returns,return,2,3.57,0,0
W02773,Outbound-South,outbound,5,1.35,0,0
W02774,Outbound-North,outbound,8,1.76,0,0
W02775,Outbound-North,outbound,3,0,0,1
W02776,Outbound-South,outbound,8,4.64,0,0
W02777,Outbound-South,outbound,1,0.49,0,1
W02778,Outbound-North,outbound,6,0.06,0,1
W02779,Outbound-North,outbound,7,2.26,0,0
W02780,Inbound-A,inbound,6,0.93,0,1
W02781,Outbound-North,outbound,8,1.56,0,0
W02782,Returns,return,2,2.39,0,0
W02783,Inbound-B,inbound,7,1.19,0,0
W02784,Inbound-B,inbound,8,0.91,0,1
W02785,Outbound-South,outbound,6,3.52,0,0
W02786,Outbound-North,outbound,3,2.33,0,0
W02787,Outbound-South,outbound,3,0.76,0,1
W02788,Inbound-B,inbound,7,0,0,1
W02789,Outbound-North,outbound,2,0.73,0,1
W02790,Inbound-A,inbound,6,1.08,0,0
W02791,Inbound-B,inbound,1,0,0,1
W02792,Inbound-B,inbound,1,0.07,0,1
W02793,Returns,return,2,0.89,0,1
W02794,Outbound-North,outbound,6,0.57,0,1
W02795,Outbound-South,outbound,4,2.13,0,0
W02796,Outbound-North,outbound,1,1.14,0,0
W02797,Outbound-North,outbound,8,2.77,0,0
W02798,Inbound-B,inbound,5,0.16,0,1
W02799,Inbound-A,inbound,8,0.44,0,1
W02800,Outbound-North,outbound,4,1.86,0,0
W02801,Inbound-B,inbound,4,3.54,0,0
W02802,Inbound-B,inbound,3,1.37,0,0
W02803,Inbound-A,inbound,3,0.49,0,1
W02804,Inbound-A,inbound,8,0.24,0,1
W02805,Outbound-North,outbound,5,0.57,0,1
W02806,Outbound-North,outbound,7,0.29,0,1
W02807,Outbound-South,outbound,8,0.0,0,1
W02808,Inbound-B,inbound,3,0,0,1
W02809,Inbound-B,inbound,3,0,0,1
W02810,Inbound-B,inbound,5,0,0,1
W02811,Inbound-A,inbound,3,0.11,0,1
W02812,Outbound-South,outbound,4,3.54,0,0
W02813,Inbound-A,inbound,2,0,0,1
W02814,Outbound-North,outbound,3,1.78,0,0
W02815,Inbound-B,inbound,1,2.53,0,0
W02816,Outbound-South,outbound,4,3.35,0,0
W02817,Outbound-South,outbound,7,0.15,0,1
W02818,Outbound-South,outbound,4,0.62,0,1
W02819,Outbound-North,outbound,1,0.09,0,1
W02820,Outbound-North,outbound,1,3.69,0,0
W02821,Returns,return,8,0.69,0,1
W02822,Outbound-North,outbound,7,1.16,0,0
W02823,Outbound-North,outbound,6,0.25,0,1
W02824,Outbound-North,outbound,8,1.72,0,0
W02825,Outbound-North,outbound,3,1.06,0,0
W02826,Inbound-B,inbound,3,0.02,0,1
W02827,Inbound-A,inbound,2,1.41,0,0
W02828,Inbound-B,inbound,8,0.64,0,1
W02829,Outbound-South,outbound,2,4.61,0,0
W02830,Inbound-A,inbound,3,1.56,0,0
W02831,Returns,return,7,3.11,0,0
W02832,Outbound-South,outbound,4,0.0,0,1
W02833,Inbound-A,inbound,5,0.76,0,1
W02834,Inbound-A,inbound,6,0.74,0,1
W02835,Outbound-South,outbound,6,0.0,0,1
W02836,Inbound-A,inbound,1,1.24,0,0
W02837,Outbound-South,outbound,5,5.0,0,0
W02838,Outbound-North,outbound,4,1.13,0,0
W02839,Outbound-South,outbound,4,3.85,0,0
W02840,Inbound-B,inbound,7,0,0,1
W02841,Inbound-B,inbound,5,1.22,0,0
W02842,Outbound-South,outbound,2,1.2,0,0
W02843,Inbound-A,inbound,3,1.84,0,0
W02844,Inbound-A,inbound,3,2.57,1,0
W02845,Inbound-A,inbound,3,1.66,0,0
W02846,Returns,return,1,1.15,0,0
W02847,Returns,return,6,1.61,0,0
W02848,Inbound-A,inbound,7,1.72,0,0
W02849,Inbound-B,inbound,4,1.55,0,0
W02850,Outbound-North,outbound,7,0.81,0,1
W02851,Inbound-A,inbound,7,0.78,0,1
W02852,Inbound-A,inbound,4,0.98,0,1
W02853,Inbound-B,inbound,5,2.05,0,0
W02854,Outbound-South,outbound,4,1.21,0,0
W02855,Outbound-North,outbound,2,0.97,0,1
W02856,Outbound-North,outbound,4,2.11,0,0
W02857,Inbound-B,inbound,3,1.23,0,0
W02858,Outbound-North,outbound,6,1.34,0,0
W02859,Outbound-South,outbound,8,1.93,0,0
W02860,Returns,return,7,1.7,0,0
W02861,Outbound-North,outbound,6,2.96,0,0
W02862,Outbound-South,outbound,2,2.05,0,0
